LapTimeSec,LapNumber,Compound,TyreLife,Driver,Team,EventName,Round,TrackTemp,AirTemp
89.219,31.0,INTERMEDIATE,6.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.715,32.0,INTERMEDIATE,7.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.528,33.0,INTERMEDIATE,8.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.754,34.0,INTERMEDIATE,9.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.792,35.0,INTERMEDIATE,10.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.269,36.0,INTERMEDIATE,11.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.748,37.0,INTERMEDIATE,12.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.386,38.0,INTERMEDIATE,13.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.859,39.0,INTERMEDIATE,14.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.711,40.0,INTERMEDIATE,15.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.159,41.0,INTERMEDIATE,16.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.079,42.0,INTERMEDIATE,17.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.292,43.0,INTERMEDIATE,18.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.381,44.0,INTERMEDIATE,19.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
100.612,45.0,INTERMEDIATE,20.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.823,46.0,MEDIUM,1.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
82.905,47.0,MEDIUM,2.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
80.47,48.0,MEDIUM,3.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
79.401,49.0,MEDIUM,4.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.596,50.0,MEDIUM,5.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.109,51.0,MEDIUM,6.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.905,52.0,MEDIUM,7.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.251,53.0,MEDIUM,8.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
99.889,54.0,MEDIUM,9.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
123.992,56.0,MEDIUM,11.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
116.657,57.0,MEDIUM,12.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.361,59.0,MEDIUM,14.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.472,60.0,MEDIUM,15.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
76.625,61.0,MEDIUM,16.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
76.318,62.0,MEDIUM,17.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.983,63.0,MEDIUM,18.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.83,64.0,MEDIUM,19.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.882,65.0,MEDIUM,20.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.823,66.0,MEDIUM,21.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.77,67.0,MEDIUM,22.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.742,68.0,MEDIUM,23.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.935,69.0,MEDIUM,24.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
75.569,70.0,MEDIUM,25.0,VER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
100.496,3.0,INTERMEDIATE,3.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
98.907,4.0,INTERMEDIATE,4.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
98.846,5.0,INTERMEDIATE,5.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
96.574,6.0,INTERMEDIATE,6.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
95.344,7.0,INTERMEDIATE,7.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
92.862,8.0,INTERMEDIATE,8.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
91.76,9.0,INTERMEDIATE,9.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
91.486,10.0,INTERMEDIATE,10.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.319,11.0,INTERMEDIATE,11.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.961,12.0,INTERMEDIATE,12.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.82,13.0,INTERMEDIATE,13.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.358,14.0,INTERMEDIATE,14.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.896,15.0,INTERMEDIATE,15.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.456,16.0,INTERMEDIATE,16.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.982,17.0,INTERMEDIATE,17.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.933,18.0,INTERMEDIATE,18.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.412,19.0,INTERMEDIATE,19.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.818,20.0,INTERMEDIATE,20.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.756,21.0,INTERMEDIATE,21.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.165,22.0,INTERMEDIATE,22.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.084,23.0,INTERMEDIATE,23.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.539,24.0,INTERMEDIATE,24.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
128.873,25.0,INTERMEDIATE,25.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
113.4,26.0,INTERMEDIATE,1.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
103.122,27.0,INTERMEDIATE,2.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
101.97,28.0,INTERMEDIATE,3.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
116.579,29.0,INTERMEDIATE,4.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.531,30.0,INTERMEDIATE,5.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
92.523,31.0,INTERMEDIATE,6.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
91.747,32.0,INTERMEDIATE,7.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.925,33.0,INTERMEDIATE,8.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.934,34.0,INTERMEDIATE,9.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.432,35.0,INTERMEDIATE,10.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.6,36.0,INTERMEDIATE,11.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.643,37.0,INTERMEDIATE,12.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.753,38.0,INTERMEDIATE,13.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.411,39.0,INTERMEDIATE,14.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
102.267,40.0,INTERMEDIATE,15.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
100.549,41.0,HARD,1.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.188,42.0,HARD,2.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
83.906,43.0,HARD,3.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.981,44.0,HARD,4.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
83.452,45.0,HARD,5.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
82.775,46.0,HARD,6.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
80.553,47.0,HARD,7.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
81.407,48.0,HARD,8.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
80.718,49.0,HARD,9.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
79.854,50.0,HARD,10.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.939,51.0,HARD,11.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
80.105,52.0,HARD,12.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
94.81,53.0,HARD,13.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
101.711,54.0,HARD,14.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.813,55.0,HARD,15.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
115.801,56.0,HARD,16.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
112.791,57.0,HARD,17.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
128.079,58.0,HARD,18.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
81.432,59.0,HARD,19.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.567,60.0,HARD,20.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.857,61.0,HARD,21.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.734,62.0,HARD,22.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.997,63.0,HARD,23.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.606,64.0,HARD,24.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.619,65.0,HARD,25.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.114,66.0,HARD,26.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.964,67.0,HARD,27.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.742,68.0,HARD,28.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.621,69.0,HARD,29.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.013,70.0,HARD,30.0,GAS,Alpine,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
100.055,3.0,INTERMEDIATE,3.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
99.37,4.0,INTERMEDIATE,4.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
98.58,5.0,INTERMEDIATE,5.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
96.377,6.0,INTERMEDIATE,6.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
94.071,7.0,INTERMEDIATE,7.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.132,8.0,INTERMEDIATE,8.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.168,9.0,INTERMEDIATE,9.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
91.205,10.0,INTERMEDIATE,10.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
92.334,11.0,INTERMEDIATE,11.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
91.058,12.0,INTERMEDIATE,12.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.802,13.0,INTERMEDIATE,13.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.583,14.0,INTERMEDIATE,14.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.598,15.0,INTERMEDIATE,15.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.452,16.0,INTERMEDIATE,16.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.718,17.0,INTERMEDIATE,17.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.644,18.0,INTERMEDIATE,18.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.001,19.0,INTERMEDIATE,19.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.03,20.0,INTERMEDIATE,20.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
91.463,21.0,INTERMEDIATE,21.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.184,22.0,INTERMEDIATE,22.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.418,23.0,INTERMEDIATE,23.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.62,24.0,INTERMEDIATE,24.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
112.077,26.0,INTERMEDIATE,1.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
94.59,27.0,INTERMEDIATE,2.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
101.588,28.0,INTERMEDIATE,3.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
115.686,29.0,INTERMEDIATE,4.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.333,30.0,INTERMEDIATE,5.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.782,31.0,INTERMEDIATE,6.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
92.347,32.0,INTERMEDIATE,7.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.413,33.0,INTERMEDIATE,8.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.604,34.0,INTERMEDIATE,9.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.705,35.0,INTERMEDIATE,10.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.346,36.0,INTERMEDIATE,11.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.478,37.0,INTERMEDIATE,12.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.96,38.0,INTERMEDIATE,13.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.56,39.0,INTERMEDIATE,14.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.83,40.0,INTERMEDIATE,15.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.233,41.0,INTERMEDIATE,16.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.681,42.0,INTERMEDIATE,17.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
102.006,43.0,INTERMEDIATE,18.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
94.08,44.0,MEDIUM,1.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.788,45.0,MEDIUM,2.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
83.303,46.0,MEDIUM,3.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
81.015,47.0,MEDIUM,4.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
81.565,48.0,MEDIUM,5.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
81.075,49.0,MEDIUM,6.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
79.785,50.0,MEDIUM,7.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.819,51.0,MEDIUM,8.0,PER,Red Bull Racing,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
98.216,3.0,INTERMEDIATE,3.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
96.643,4.0,INTERMEDIATE,4.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
96.345,5.0,INTERMEDIATE,5.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
96.32,6.0,INTERMEDIATE,6.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
95.131,7.0,INTERMEDIATE,7.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
92.566,8.0,INTERMEDIATE,8.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.866,9.0,INTERMEDIATE,9.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.025,10.0,INTERMEDIATE,10.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.371,11.0,INTERMEDIATE,11.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.269,12.0,INTERMEDIATE,12.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.661,13.0,INTERMEDIATE,13.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.314,14.0,INTERMEDIATE,14.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.99,15.0,INTERMEDIATE,15.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.877,16.0,INTERMEDIATE,16.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.248,17.0,INTERMEDIATE,17.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.318,18.0,INTERMEDIATE,18.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.192,19.0,INTERMEDIATE,19.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.488,20.0,INTERMEDIATE,20.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.07,21.0,INTERMEDIATE,21.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.451,22.0,INTERMEDIATE,22.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.977,23.0,INTERMEDIATE,23.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.664,24.0,INTERMEDIATE,24.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
118.83,25.0,INTERMEDIATE,25.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
119.494,26.0,INTERMEDIATE,1.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
112.214,27.0,INTERMEDIATE,2.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
119.563,28.0,INTERMEDIATE,3.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.464,30.0,INTERMEDIATE,5.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.492,31.0,INTERMEDIATE,6.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
91.726,32.0,INTERMEDIATE,7.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.703,33.0,INTERMEDIATE,8.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
88.854,34.0,INTERMEDIATE,9.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.872,35.0,INTERMEDIATE,10.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.681,36.0,INTERMEDIATE,11.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.337,37.0,INTERMEDIATE,12.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
87.139,38.0,INTERMEDIATE,13.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.045,39.0,INTERMEDIATE,14.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.596,40.0,INTERMEDIATE,15.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
85.218,41.0,INTERMEDIATE,16.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.768,42.0,INTERMEDIATE,17.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.453,43.0,INTERMEDIATE,18.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
100.506,44.0,INTERMEDIATE,19.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.457,45.0,HARD,1.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.09,46.0,HARD,2.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
84.861,47.0,HARD,3.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
83.117,48.0,HARD,4.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
81.938,49.0,HARD,5.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
79.783,50.0,HARD,6.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
79.455,51.0,HARD,7.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.88,52.0,HARD,8.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
86.279,53.0,HARD,9.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
101.363,54.0,HARD,10.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
100.877,55.0,HARD,11.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
118.627,56.0,HARD,12.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
113.122,57.0,HARD,13.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
80.627,59.0,HARD,15.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
78.612,60.0,HARD,16.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.675,61.0,HARD,17.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.68,62.0,HARD,18.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.153,63.0,HARD,19.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.182,64.0,HARD,20.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.398,65.0,HARD,21.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.178,66.0,HARD,22.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
77.116,67.0,HARD,23.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
76.691,68.0,HARD,24.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
76.387,69.0,HARD,25.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
76.303,70.0,HARD,26.0,ALO,Aston Martin,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
99.247,3.0,INTERMEDIATE,3.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
97.813,4.0,INTERMEDIATE,4.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
96.358,5.0,INTERMEDIATE,5.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
96.3,6.0,INTERMEDIATE,6.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
94.541,7.0,INTERMEDIATE,7.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.768,8.0,INTERMEDIATE,8.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
92.791,9.0,INTERMEDIATE,9.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
92.094,10.0,INTERMEDIATE,10.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
94.16,11.0,INTERMEDIATE,11.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
93.158,12.0,INTERMEDIATE,12.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
90.52,13.0,INTERMEDIATE,13.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
89.171,14.0,INTERMEDIATE,14.0,LEC,Ferrari,Canadian Grand Prix,9,24.569911504424784,17.797345132743363
